id	timestamp	session_id	entity	propertes	suggestions	missing	overall	opinion
237	2014-05-26 12:24:02	Val	Q5404	[{"id":"P31","label":"instance of"},{"id":"P27","label":"country of citizenship"},{"id":"P106","label":"occupation"},{"id":"P21","label":"sex or gender"}]	[{"id":"P569","label":"date of birth","rating":1,"probability":0.21089525148273},{"id":"P19","label":"place of birth","rating":1,"probability":0.17392257880419},{"id":"P214","label":"VIAF identifier","rating":1,"probability":0.14567953906953},{"id":"P646","label":"Freebase identifier","rating":1,"probability":0.12530137319118},{"id":"P20","label":"place of death","rating":1,"probability":0.097181862220168},{"id":"P227","label":"GND identifier","rating":1,"probability":0.092844801489264},{"id":"P570","label":"date of death","rating":1,"probability":0.09129598736763}]	[]		
238	2014-06-02 11:42:41	0b0b56da3f510021eede4acde320b431	Q1528	[{"id":"P646","label":"Freebase identifier"},{"id":"P213","label":"ISNI (ISO 27729)"},{"id":"P244","label":"LCNAF identifier"},{"id":"P20","label":"place of death"},{"id":"P269","label":"SUDOC authorities"},{"id":"P119","label":"place of burial"},{"id":"P268","label":"BnF identifier"},{"id":"P373","label":"Commons category"},{"id":"P227","label":"GND identifier"},{"id":"P25","label":"mother"},{"id":"P18","label":"image"},{"id":"P27","label":"country of citizenship"},{"id":"P39","label":"position held"},{"id":"P21","label":"sex or gender"},{"id":"P214","label":"VIAF identifier"},{"id":"P26","label":"spouse"},{"id":"P22","label":"father"},{"id":"P906","label":"SELIBR"},{"id":"P31","label":"instance of"},{"id":"P40","label":"child"}]	[{"id":"P569","label":"date of birth","rating":1,"probability":0.21571867079252},{"id":"P19","label":"place of birth","rating":1,"probability":0.21220374961628},{"id":"P570","label":"date of death","rating":1,"probability":0.1714234822208},{"id":"P106","label":"occupation","rating":1,"probability":0.11173816193782},{"id":"P345","label":"IMDb identifier","rating":-1,"probability":0.034499930838744},{"id":"P69","label":"alma mater","rating":-1,"probability":0.032405935183522},{"id":"P166","label":"award received","rating":-1,"probability":0.030024753306948}]	[]	3	occupation does not seem to be the best word for describing the "job" pharao
239	2014-06-02 11:46:07	0b0b56da3f510021eede4acde320b431	Q1034	[{"id":"P242","label":"locator map image"},{"id":"P646","label":"Freebase identifier"},{"id":"P131","label":"is in the administrative-territorial entity"},{"id":"P132","label":"type of administrative entity"},{"id":"P910","label":"topic's main category"},{"id":"P902","label":"HDS"},{"id":"P94","label":"coat of arms image"},{"id":"P373","label":"Commons category"},{"id":"P625","label":"coordinate location"},{"id":"P771","label":"Swiss municipality code"},{"id":"P998","label":"dmoz"},{"id":"P856","label":"official website"},{"id":"P17","label":"country"},{"id":"P18","label":"image"},{"id":"P190","label":"twin city"},{"id":"P31","label":"instance of"},{"id":"P37","label":"official language"}]	[{"id":"P281","label":"postal code","rating":1,"probability":0.081859747196237},{"id":"P421","label":"time zone","rating":0,"probability":0.061928060495605},{"id":"P47","label":"shares border with","rating":0,"probability":0.059987800754607},{"id":"P227","label":"GND identifier","rating":0,"probability":0.053427977937584},{"id":"P21","label":"sex or gender","rating":-1,"probability":0.050244595398544},{"id":"P473","label":"local dialing code","rating":1,"probability":0.049084397226882},{"id":"P214","label":"VIAF identifier","rating":-2,"probability":0.046493473094112}]	[]	5	
240	2014-06-02 11:47:35	0b0b56da3f510021eede4acde320b431	Q2607	[{"id":"P646","label":"Freebase identifier"},{"id":"P434","label":"MusicBrainz artist ID"},{"id":"P166","label":"award received"},{"id":"P213","label":"ISNI (ISO 27729)"},{"id":"P214","label":"VIAF identifier"},{"id":"P102","label":"member of political party"},{"id":"P570","label":"date of death"},{"id":"P26","label":"spouse"},{"id":"P691","label":"NKC identifier"},{"id":"P935","label":"Commons gallery"},{"id":"P18","label":"image"},{"id":"P19","label":"place of birth"},{"id":"P31","label":"instance of"},{"id":"P950","label":"BNE identifier"},{"id":"P1006","label":"NTA identifier (Netherlands)"},{"id":"P409","label":"NLA identifier"},{"id":"P349","label":"NDL identifier"},{"id":"P1005","label":"PTBNP identifier"},{"id":"P373","label":"Commons category"},{"id":"P569","label":"date of birth"},{"id":"P244","label":"LCNAF identifier"},{"id":"P268","label":"BnF identifier"},{"id":"P269","label":"SUDOC authorities"},{"id":"P227","label":"GND identifier"},{"id":"P949","label":"NLI (Israel) identifier"},{"id":"P27","label":"country of citizenship"},{"id":"P906","label":"SELIBR"},{"id":"P21","label":"sex or gender"},{"id":"P20","label":"place of death"}]	[{"id":"P106","label":"occupation","rating":1,"probability":0.14012976925363},{"id":"P69","label":"alma mater","rating":1,"probability":0.043645743493056},{"id":"P345","label":"IMDb identifier","rating":-2,"probability":0.040982907164123},{"id":"P910","label":"topic's main category","rating":-2,"probability":0.029526315813296},{"id":"P119","label":"place of burial","rating":1,"probability":0.029084739593887},{"id":"P1017","label":"BAV (Vatican Library) identifier","rating":-1,"probability":0.028593122898632},{"id":"P625","label":"coordinate location","rating":-1,"probability":0.027436438950469}]	[]	2	
241	2014-06-02 11:49:25	82cd3a1f9ab19351f879da31523e2fab	Q1607	[{"id":"P646","label":"Freebase identifier"},{"id":"P131","label":"is in the administrative-territorial entity"},{"id":"P373","label":"Commons category"},{"id":"P625","label":"coordinate location"},{"id":"P856","label":"official website"},{"id":"P17","label":"country"},{"id":"P31","label":"instance of"}]	[{"id":"P442","label":"China administrative division code","rating":-1,"probability":0.075894482237345},{"id":"P569","label":"date of birth","rating":-1,"probability":0.061759165454684},{"id":"P21","label":"sex or gender","rating":-1,"probability":0.053708608329998},{"id":"P132","label":"type of administrative entity","rating":1,"probability":0.051293182962885},{"id":"P18","label":"image","rating":1,"probability":0.047330175138389},{"id":"P50","label":"author","rating":-1,"probability":0.035593655152108},{"id":"P364","label":"original language","rating":-1,"probability":0.035250266162772}]	[]		
242	2014-06-02 11:49:50	0b0b56da3f510021eede4acde320b431	Q3552	[{"id":"P31","label":"instance of"},{"id":"P373","label":"Commons category"},{"id":"P301","label":"category's main topic"}]	[{"id":"P646","label":"Freebase identifier","rating":1,"probability":0.10320406328974},{"id":"P569","label":"date of birth","rating":-1,"probability":0.086017917009303},{"id":"P17","label":"country","rating":-1,"probability":0.075080312479986},{"id":"P625","label":"coordinate location","rating":-1,"probability":0.070388911273767},{"id":"P21","label":"sex or gender","rating":-1,"probability":0.055798734333803},{"id":"P131","label":"is in the administrative-territorial entity","rating":-1,"probability":0.051636150002014},{"id":"P18","label":"image","rating":0,"probability":0.038797658831754}]	[]	6	probably there are no or only very few useful attributes for a category
243	2014-06-02 11:50:03	82cd3a1f9ab19351f879da31523e2fab	Q3611	[{"id":"P646","label":"Freebase identifier"},{"id":"P31","label":"instance of"},{"id":"P21","label":"sex or gender"},{"id":"P569","label":"date of birth"},{"id":"P106","label":"occupation"}]	[{"id":"P19","label":"place of birth","rating":1,"probability":0.17160519878962},{"id":"P27","label":"country of citizenship","rating":1,"probability":0.14526537587517},{"id":"P214","label":"VIAF identifier","rating":-2,"probability":0.14276233839337},{"id":"P570","label":"date of death","rating":-2,"probability":0.12208597548306},{"id":"P373","label":"Commons category","rating":-2,"probability":0.10565818753093},{"id":"P20","label":"place of death","rating":-2,"probability":0.086673637852073},{"id":"P227","label":"GND identifier","rating":-2,"probability":0.085489150602371}]	[]		
244	2014-06-02 11:51:37	0b0b56da3f510021eede4acde320b431	Q582	[{"id":"P646","label":"Freebase identifier"},{"id":"P31","label":"instance of"},{"id":"P6","label":"head of government"},{"id":"P131","label":"is in the administrative-territorial entity"},{"id":"P132","label":"type of administrative entity"},{"id":"P268","label":"BnF identifier"},{"id":"P374","label":"INSEE municipality code"},{"id":"P94","label":"coat of arms image"},{"id":"P373","label":"Commons category"},{"id":"P281","label":"postal code"},{"id":"P625","label":"coordinate location"},{"id":"P269","label":"SUDOC authorities"},{"id":"P214","label":"VIAF identifier"},{"id":"P17","label":"country"},{"id":"P18","label":"image"},{"id":"P421","label":"time zone"},{"id":"P982","label":"MusicBrainz area ID"},{"id":"P910","label":"topic's main category"},{"id":"P856","label":"official website"}]	[{"id":"P21","label":"sex or gender","rating":-1,"probability":0.097441377966283},{"id":"P227","label":"GND identifier","rating":1,"probability":0.077711710434717},{"id":"P569","label":"date of birth","rating":-1,"probability":0.065892624541385},{"id":"P213","label":"ISNI (ISO 27729)","rating":-2,"probability":0.060155984002197},{"id":"P244","label":"LCNAF identifier","rating":-2,"probability":0.059421413508567},{"id":"P19","label":"place of birth","rating":-1,"probability":0.059009485971779},{"id":"P242","label":"locator map image","rating":1,"probability":0.050326885543958}]	[]	3	
245	2014-06-02 11:53:03	0b0b56da3f510021eede4acde320b431	Q2458	[{"id":"P646","label":"Freebase identifier"},{"id":"P361","label":"part of"},{"id":"P935","label":"Commons gallery"},{"id":"P373","label":"Commons category"},{"id":"P156","label":"succeeded by"},{"id":"P155","label":"preceded by"},{"id":"P31","label":"instance of"}]	[{"id":"P17","label":"country","rating":-1,"probability":0.096232539787889},{"id":"P625","label":"coordinate location","rating":-1,"probability":0.082794095234325},{"id":"P175","label":"performer\/musical artist","rating":-1,"probability":0.072931666563575},{"id":"P131","label":"is in the administrative-territorial entity","rating":-1,"probability":0.072726525940622},{"id":"P18","label":"image","rating":-1,"probability":0.066131448776772},{"id":"P264","label":"record label","rating":-1,"probability":0.059287206439573},{"id":"P569","label":"date of birth","rating":-1,"probability":0.051937263893584}]	[]	6	
246	2014-06-02 12:49:26	0b0b56da3f510021eede4acde320b431	Q2699	[{"id":"P361","label":"part of"},{"id":"P935","label":"Commons gallery"},{"id":"P373","label":"Commons category"},{"id":"P156","label":"succeeded by"},{"id":"P155","label":"preceded by"},{"id":"P31","label":"instance of"}]	[{"id":"P646","label":"Freebase identifier","rating":1,"probability":0.24030377550258},{"id":"P17","label":"country","rating":-1,"probability":0.13091895615475},{"id":"P625","label":"coordinate location","rating":-1,"probability":0.10722149577406},{"id":"P175","label":"performer\/musical artist","rating":-1,"probability":0.10487631110785},{"id":"P131","label":"is in the administrative-territorial entity","rating":-1,"probability":0.10365287641374},{"id":"P18","label":"image","rating":-1,"probability":0.092782591935247},{"id":"P264","label":"record label","rating":-1,"probability":0.087126833255752}]	[]	6	
247	2014-06-02 12:50:28	0b0b56da3f510021eede4acde320b431	Q738	[{"id":"P18","label":"image"},{"id":"P646","label":"Freebase identifier"},{"id":"P31","label":"instance of"},{"id":"P373","label":"Commons category"}]	[{"id":"P21","label":"sex or gender","rating":-1,"probability":0.1463441629118},{"id":"P17","label":"country","rating":0,"probability":0.1339697491688},{"id":"P625","label":"coordinate location","rating":-1,"probability":0.13234564204079},{"id":"P569","label":"date of birth","rating":-1,"probability":0.12098919724425},{"id":"P19","label":"place of birth","rating":-1,"probability":0.098555416062785},{"id":"P131","label":"is in the administrative-territorial entity","rating":-1,"probability":0.089474949985743},{"id":"P214","label":"VIAF identifier","rating":-1,"probability":0.086010165046901}]	[]	6	
248	2014-06-02 13:13:26	b8145ff811a64e7421e3a334808179f2	Q2370	[{"id":"P646","label":"Freebase identifier"},{"id":"P170","label":"creator"},{"id":"P373","label":"Commons category"},{"id":"P227","label":"GND identifier"},{"id":"P691","label":"NKC identifier"},{"id":"P31","label":"instance of"}]	[{"id":"P21","label":"sex or gender","rating":-1,"probability":0.18711461487692},{"id":"P214","label":"VIAF identifier","rating":-2,"probability":0.14493828926546},{"id":"P18","label":"image","rating":0,"probability":0.11924251471646},{"id":"P569","label":"date of birth","rating":0,"probability":0.1114831684002},{"id":"P19","label":"place of birth","rating":0,"probability":0.09744789179725},{"id":"P244","label":"LCNAF identifier","rating":-1,"probability":0.096548604546115},{"id":"P213","label":"ISNI (ISO 27729)","rating":-2,"probability":0.081641200139226}]	[{"P61":"discoverer or inventor"}]	5	ISNI has no example (what does this mean?)
249	2014-06-02 13:15:15	b8145ff811a64e7421e3a334808179f2	Q1892	[{"id":"P61","label":"discoverer or inventor"},{"id":"P646","label":"Freebase identifier"},{"id":"P246","label":"element symbol"},{"id":"P910","label":"topic's main category"},{"id":"P138","label":"named after"},{"id":"P373","label":"Commons category"},{"id":"P279","label":"subclass of"},{"id":"P227","label":"GND identifier"},{"id":"P18","label":"image"},{"id":"P575","label":"discovery date"},{"id":"P31","label":"instance of"}]	[{"id":"P60","label":"type of astronomical object","rating":-1,"probability":0.14309390135077},{"id":"P490","label":"provisional designation","rating":-1,"probability":0.14142701226694},{"id":"P196","label":"minor planet group","rating":-1,"probability":0.14130308575773},{"id":"P65","label":"site of astronomical discovery","rating":-1,"probability":0.12934885935283},{"id":"P155","label":"preceded by","rating":1,"probability":0.12822035326099},{"id":"P156","label":"succeeded by","rating":1,"probability":0.12755381221359},{"id":"P21","label":"sex or gender","rating":-1,"probability":0.10854102782332}]	[]	3	
250	2014-06-02 13:16:22	b8145ff811a64e7421e3a334808179f2	Q1822	[{"id":"P646","label":"Freebase identifier"},{"id":"P131","label":"is in the administrative-territorial entity"},{"id":"P948","label":"Wikivoyage banner"},{"id":"P910","label":"topic's main category"},{"id":"P373","label":"Commons category"},{"id":"P421","label":"time zone"},{"id":"P625","label":"coordinate location"},{"id":"P901","label":"FIPS 10-4 (countries and regions)"},{"id":"P17","label":"country"},{"id":"P31","label":"instance of"},{"id":"P41","label":"flag image"}]	[{"id":"P132","label":"type of administrative entity","rating":1,"probability":0.13792418321852},{"id":"P94","label":"coat of arms image","rating":-2,"probability":0.076090823815899},{"id":"P281","label":"postal code","rating":1,"probability":0.067378803706643},{"id":"P18","label":"image","rating":1,"probability":0.055538424719337},{"id":"P300","label":"ISO 3166-2","rating":1,"probability":0.052481806908583},{"id":"P47","label":"shares border with","rating":0,"probability":0.046926605832678},{"id":"P242","label":"locator map image","rating":1,"probability":0.04383158456337}]	[{"P1082":"population"}]	1	
251	2014-06-02 13:17:54	b8145ff811a64e7421e3a334808179f2	Q5695	[{"id":"P646","label":"Freebase identifier"},{"id":"P31","label":"instance of"},{"id":"P131","label":"is in the administrative-territorial entity"},{"id":"P948","label":"Wikivoyage banner"},{"id":"P910","label":"topic's main category"},{"id":"P605","label":"NUTS code"},{"id":"P94","label":"coat of arms image"},{"id":"P373","label":"Commons category"},{"id":"P625","label":"coordinate location"},{"id":"P17","label":"country"},{"id":"P982","label":"MusicBrainz area ID"},{"id":"P300","label":"ISO 3166-2"}]	[{"id":"P132","label":"type of administrative entity","rating":1,"probability":0.1674244380556},{"id":"P41","label":"flag image","rating":1,"probability":0.097748904174659},{"id":"P901","label":"FIPS 10-4 (countries and regions)","rating":1,"probability":0.087185356191185},{"id":"P421","label":"time zone","rating":1,"probability":0.072438509995118},{"id":"P242","label":"locator map image","rating":1,"probability":0.071448968409095},{"id":"P47","label":"shares border with","rating":1,"probability":0.069942201580852},{"id":"P36","label":"capital","rating":1,"probability":0.063524487410905}]	[]	1	
252	2014-06-02 13:18:44	b8145ff811a64e7421e3a334808179f2	Q2414	[{"id":"P242","label":"locator map image"},{"id":"P646","label":"Freebase identifier"},{"id":"P131","label":"is in the administrative-territorial entity"},{"id":"P373","label":"Commons category"},{"id":"P625","label":"coordinate location"},{"id":"P17","label":"country"},{"id":"P18","label":"image"},{"id":"P31","label":"instance of"}]	[{"id":"P132","label":"type of administrative entity","rating":1,"probability":0.10797851632994},{"id":"P569","label":"date of birth","rating":0,"probability":0.075120780690178},{"id":"P442","label":"China administrative division code","rating":-1,"probability":0.070132516979356},{"id":"P21","label":"sex or gender","rating":-1,"probability":0.067606267327742},{"id":"P281","label":"postal code","rating":1,"probability":0.058319064000478},{"id":"P19","label":"place of birth","rating":-1,"probability":0.045533512629635},{"id":"P214","label":"VIAF identifier","rating":-2,"probability":0.042775607032057}]	[{"P1082":"population"},{"P6":"head of government"}]	4	
253	2014-06-02 13:19:29	b8145ff811a64e7421e3a334808179f2	Q1058	[{"id":"P27","label":"country of citizenship"},{"id":"P373","label":"Commons category"},{"id":"P31","label":"instance of"},{"id":"P109","label":"signature"},{"id":"P244","label":"LCNAF identifier"},{"id":"P69","label":"alma mater"},{"id":"P106","label":"occupation"},{"id":"P269","label":"SUDOC authorities"},{"id":"P646","label":"Freebase identifier"},{"id":"P102","label":"member of political party"},{"id":"P140","label":"religion"},{"id":"P213","label":"ISNI (ISO 27729)"},{"id":"P39","label":"position held"},{"id":"P21","label":"sex or gender"},{"id":"P214","label":"VIAF identifier"},{"id":"P569","label":"date of birth"},{"id":"P18","label":"image"},{"id":"P19","label":"place of birth"},{"id":"P227","label":"GND identifier"},{"id":"P443","label":"pronunciation audio"}]	[{"id":"P570","label":"date of death","rating":0,"probability":0.16828661974903},{"id":"P20","label":"place of death","rating":0,"probability":0.16142934016705},{"id":"P268","label":"BnF identifier","rating":-1,"probability":0.1229358686867},{"id":"P17","label":"country","rating":1,"probability":0.043911741880412},{"id":"P345","label":"IMDb identifier","rating":-1,"probability":0.043583445798825},{"id":"P625","label":"coordinate location","rating":-1,"probability":0.042794778346433},{"id":"P910","label":"topic's main category","rating":-1,"probability":0.041624529122868}]	[]	5	
254	2014-06-02 13:19:50	b8145ff811a64e7421e3a334808179f2	Q2173	[{"id":"P361","label":"part of"},{"id":"P910","label":"topic's main category"},{"id":"P373","label":"Commons category"},{"id":"P156","label":"succeeded by"},{"id":"P155","label":"preceded by"},{"id":"P31","label":"instance of"}]	[{"id":"P646","label":"Freebase identifier","rating":-1,"probability":0.19269970133901},{"id":"P17","label":"country","rating":-1,"probability":0.12616085978225},{"id":"P625","label":"coordinate location","rating":-1,"probability":0.10194264650345},{"id":"P131","label":"is in the administrative-territorial entity","rating":-1,"probability":0.09892968845088},{"id":"P175","label":"performer\/musical artist","rating":-1,"probability":0.094378030397638},{"id":"P264","label":"record label","rating":-1,"probability":0.078423010070401},{"id":"P60","label":"type of astronomical object","rating":-1,"probability":0.059609485446708}]	[]	6	
255	2014-06-02 13:20:33	b8145ff811a64e7421e3a334808179f2	Q3497	[{"id":"P242","label":"locator map image"},{"id":"P646","label":"Freebase identifier"},{"id":"P31","label":"instance of"},{"id":"P131","label":"is in the administrative-territorial entity"},{"id":"P132","label":"type of administrative entity"},{"id":"P625","label":"coordinate location"},{"id":"P935","label":"Commons gallery"},{"id":"P806","label":"Italian cadastre code"},{"id":"P373","label":"Commons category"},{"id":"P281","label":"postal code"},{"id":"P635","label":"ISTAT ID"},{"id":"P18","label":"image"},{"id":"P473","label":"local dialing code"},{"id":"P1082","label":"population"},{"id":"P856","label":"official website"},{"id":"P17","label":"country"},{"id":"P47","label":"shares border with"},{"id":"P998","label":"dmoz"},{"id":"P421","label":"time zone"},{"id":"P910","label":"topic's main category"},{"id":"P41","label":"flag image"}]	[{"id":"P357","label":"title","rating":-1,"probability":0.048965094197761},{"id":"P94","label":"coat of arms image","rating":-2,"probability":0.044810688202182},{"id":"P275","label":"license","rating":-1,"probability":0.038790917701684},{"id":"P374","label":"INSEE municipality code","rating":1,"probability":0.027685976558681},{"id":"P569","label":"date of birth","rating":-1,"probability":0.025414210460946},{"id":"P227","label":"GND identifier","rating":1,"probability":0.025273897219449},{"id":"P21","label":"sex or gender","rating":-1,"probability":0.024219646748707}]	[]	5	
256	2014-06-02 13:33:11	Chr	Q327	[{"id":"P242","label":"locator map image"},{"id":"P948","label":"Wikivoyage banner"},{"id":"P138","label":"named after"},{"id":"P910","label":"topic's main category"},{"id":"P94","label":"coat of arms image"},{"id":"P373","label":"Commons category"},{"id":"P78","label":"top-level domain"},{"id":"P421","label":"time zone"},{"id":"P625","label":"coordinate location"},{"id":"P17","label":"country"},{"id":"P30","label":"continent"},{"id":"P31","label":"instance of"},{"id":"P1151","label":"topic's main portal"},{"id":"P41","label":"flag image"}]	[{"id":"P646","label":"Freebase identifier","rating":1,"probability":0.57433933267991},{"id":"P131","label":"is in the administrative-territorial entity","rating":1,"probability":0.41729770650466},{"id":"P132","label":"type of administrative entity","rating":1,"probability":0.30390842594206},{"id":"P281","label":"postal code","rating":0,"probability":0.16230266519512},{"id":"P47","label":"shares border with","rating":1,"probability":0.16134087685496},{"id":"P36","label":"capital","rating":0,"probability":0.12706260346652},{"id":"P998","label":"dmoz","rating":1,"probability":0.12142788643638}]	[]		
257	2014-06-02 13:36:12	Chr	Q3607	[{"id":"P646","label":"Freebase identifier"},{"id":"P105","label":"taxon rank"},{"id":"P171","label":"parent taxon"},{"id":"P225","label":"taxon name"},{"id":"P373","label":"Commons category"},{"id":"P18","label":"image"}]	[{"id":"P31","label":"instance of","rating":1,"probability":0.38828613940212},{"id":"P569","label":"date of birth","rating":-1,"probability":0.098978231672163},{"id":"P21","label":"sex or gender","rating":-1,"probability":0.080922956323826},{"id":"P625","label":"coordinate location","rating":-1,"probability":0.079544620745259},{"id":"P17","label":"country","rating":-1,"probability":0.076436578621118},{"id":"P815","label":"ITIS TSN","rating":1,"probability":0.070884965903436},{"id":"P19","label":"place of birth","rating":-1,"probability":0.0574865329139}]	[]		
258	2014-06-02 13:36:31	Chr	Q557	[{"id":"P646","label":"Freebase identifier"},{"id":"P358","label":"discography"},{"id":"P373","label":"Commons category"},{"id":"P213","label":"ISNI (ISO 27729)"},{"id":"P214","label":"VIAF identifier"},{"id":"P691","label":"NKC identifier"},{"id":"P856","label":"official website"},{"id":"P18","label":"image"},{"id":"P19","label":"place of birth"},{"id":"P31","label":"instance of"},{"id":"P910","label":"topic's main category"},{"id":"P345","label":"IMDb identifier"},{"id":"P349","label":"NDL identifier"},{"id":"P434","label":"MusicBrainz artist ID"},{"id":"P569","label":"date of birth"},{"id":"P109","label":"signature"},{"id":"P244","label":"LCNAF identifier"},{"id":"P106","label":"occupation"},{"id":"P268","label":"BnF identifier"},{"id":"P166","label":"award received"},{"id":"P227","label":"GND identifier"},{"id":"P906","label":"SELIBR"},{"id":"P21","label":"sex or gender"}]	[{"id":"P27","label":"country of citizenship","rating":1,"probability":0.12801907487805},{"id":"P570","label":"date of death","rating":1,"probability":0.10801986271802},{"id":"P20","label":"place of death","rating":1,"probability":0.10331996916256},{"id":"P269","label":"SUDOC authorities","rating":-1,"probability":0.067431049519935},{"id":"P17","label":"country","rating":0,"probability":0.029902353668988},{"id":"P625","label":"coordinate location","rating":0,"probability":0.029893964231843},{"id":"P69","label":"alma mater","rating":1,"probability":0.026925384980411}]	[]		
259	2014-06-02 13:36:50	Chr	Q96	[{"id":"P299","label":"ISO 3166-1 numeric"},{"id":"P298","label":"ISO 3166-1 alpha-3"},{"id":"P474","label":"country calling code"},{"id":"P237","label":"coat of arms"},{"id":"P373","label":"Commons category"},{"id":"P297","label":"ISO 3166-1 alpha-2"},{"id":"P625","label":"coordinate location"},{"id":"P214","label":"VIAF identifier"},{"id":"P150","label":"contains administrative territorial entity"},{"id":"P984","label":"IOC country code"},{"id":"P1151","label":"topic's main portal"},{"id":"P194","label":"legislative body"},{"id":"P982","label":"MusicBrainz area ID"},{"id":"P94","label":"coat of arms image"},{"id":"P78","label":"top-level domain"},{"id":"P571","label":"date of foundation or creation"},{"id":"P38","label":"currency"},{"id":"P856","label":"official website"},{"id":"P17","label":"country"},{"id":"P349","label":"NDL identifier"},{"id":"P30","label":"continent"},{"id":"P31","label":"instance of"},{"id":"P36","label":"capital"},{"id":"P37","label":"official language"},{"id":"P35","label":"head of state"},{"id":"P646","label":"Freebase identifier"},{"id":"P935","label":"Commons gallery"},{"id":"P910","label":"topic's main category"},{"id":"P421","label":"time zone"},{"id":"P463","label":"member of"},{"id":"P998","label":"dmoz"},{"id":"P610","label":"highest point"},{"id":"P242","label":"locator map image"},{"id":"P122","label":"basic form of government"},{"id":"P163","label":"flag"},{"id":"P85","label":"anthem"},{"id":"P227","label":"GND identifier"},{"id":"P948","label":"Wikivoyage banner"},{"id":"P901","label":"FIPS 10-4 (countries and regions)"},{"id":"P47","label":"shares border with"},{"id":"P41","label":"flag image"}]	[{"id":"P131","label":"is in the administrative-territorial entity","rating":1,"probability":0.16470560163495},{"id":"P132","label":"type of administrative entity","rating":1,"probability":0.11921138291617},{"id":"P6","label":"head of government","rating":1,"probability":0.089411028433766},{"id":"P18","label":"image","rating":1,"probability":0.055701147964326},{"id":"P402","label":"OpenStreetMap Relation ID","rating":1,"probability":0.047981109126358},{"id":"P244","label":"LCNAF identifier","rating":0,"probability":0.047308822785444},{"id":"P300","label":"ISO 3166-2","rating":0,"probability":0.044575281997669}]	[]		
260	2014-06-02 13:37:07	Chr	Q548	[{"id":"P242","label":"locator map image"},{"id":"P646","label":"Freebase identifier"},{"id":"P403","label":"mouth of the watercourse"},{"id":"P373","label":"Commons category"},{"id":"P625","label":"coordinate location"},{"id":"P17","label":"country"},{"id":"P18","label":"image"},{"id":"P30","label":"continent"},{"id":"P31","label":"instance of"},{"id":"P1200","label":"river basin category"}]	[{"id":"P131","label":"is in the administrative-territorial entity","rating":1,"probability":0.14844361113177},{"id":"P132","label":"type of administrative entity","rating":-1,"probability":0.075056389491591},{"id":"P569","label":"date of birth","rating":-1,"probability":0.054253143192909},{"id":"P21","label":"sex or gender","rating":-1,"probability":0.048825127581141},{"id":"P884","label":"State Water Register Code (Russia)","rating":0,"probability":0.042847882761432},{"id":"P281","label":"postal code","rating":0,"probability":0.042255135149591},{"id":"P19","label":"place of birth","rating":-1,"probability":0.032884636099172}]	[]		
261	2014-06-02 13:37:43	Chr	Q2376	[{"id":"P646","label":"Freebase identifier"},{"id":"P131","label":"is in the administrative-territorial entity"},{"id":"P373","label":"Commons category"},{"id":"P625","label":"coordinate location"},{"id":"P17","label":"country"},{"id":"P31","label":"instance of"}]	[{"id":"P442","label":"China administrative division code","rating":-1,"probability":0.091054775984958},{"id":"P569","label":"date of birth","rating":-1,"probability":0.061073199246857},{"id":"P132","label":"type of administrative entity","rating":1,"probability":0.050196219794452},{"id":"P21","label":"sex or gender","rating":-1,"probability":0.049932229972728},{"id":"P18","label":"image","rating":1,"probability":0.043882010038942},{"id":"P50","label":"author","rating":1,"probability":0.042255292178152},{"id":"P364","label":"original language","rating":1,"probability":0.036299629233145}]	[]		
262	2014-06-02 13:38:20	Chr	Q5454	[{"id":"P214","label":"VIAF identifier"},{"id":"P646","label":"Freebase identifier"},{"id":"P213","label":"ISNI (ISO 27729)"},{"id":"P31","label":"instance of"},{"id":"P244","label":"LCNAF identifier"},{"id":"P268","label":"BnF identifier"},{"id":"P373","label":"Commons category"},{"id":"P103","label":"native language"},{"id":"P227","label":"GND identifier"},{"id":"P396","label":"SBN identifier"},{"id":"P27","label":"country of citizenship"},{"id":"P26","label":"spouse"},{"id":"P21","label":"sex or gender"},{"id":"P20","label":"place of death"},{"id":"P569","label":"date of birth"},{"id":"P18","label":"image"},{"id":"P19","label":"place of birth"},{"id":"P40","label":"child"},{"id":"P570","label":"date of death"},{"id":"P53","label":"noble family"}]	[{"id":"P106","label":"occupation","rating":1,"probability":0.10962487105032},{"id":"P269","label":"SUDOC authorities","rating":0,"probability":0.065385402893608},{"id":"P22","label":"father","rating":1,"probability":0.043181124331548},{"id":"P361","label":"part of","rating":-1,"probability":0.041662089285153},{"id":"P345","label":"IMDb identifier","rating":1,"probability":0.035173942344858},{"id":"P50","label":"author","rating":-2,"probability":0.027691369092784},{"id":"P625","label":"coordinate location","rating":-2,"probability":0.027606213145191}]	[]		
